locus_tag	ftype	length_bp	gene	EC_number	COG	product
GPFNFPML_02723	CDS	1671			COG0659	putative sulfate transporter
GPFNFPML_02724	CDS	213	vapB		COG4423	Antitoxin VapB
GPFNFPML_02725	CDS	249		3.1.-.-	COG3742	Ribonuclease VapC30
GPFNFPML_02726	CDS	738				hypothetical protein
GPFNFPML_02727	CDS	1701	pknE	2.7.11.1	COG0515	Serine/threonine-protein kinase PknE
GPFNFPML_02728	CDS	402				hypothetical protein
GPFNFPML_02729	CDS	612	idi	5.3.3.2	COG1443	Isopentenyl-diphosphate Delta-isomerase
GPFNFPML_02730	CDS	1431	pknF	2.7.11.1	COG0515	Serine/threonine-protein kinase PknF
GPFNFPML_02731	CDS	2592		3.6.3.-	COG0842	ABC transporter ATP-binding/permease protein
GPFNFPML_02732	CDS	672				hypothetical protein
GPFNFPML_02733	CDS	492				hypothetical protein
GPFNFPML_02734	CDS	1599		6.2.1.3	COG0318	Long-chain-fatty-acid--CoA ligase FadD17
GPFNFPML_02735	CDS	1239	oxyE	1.14.13.232		6-methylpretetramide 4-monooxygenase
GPFNFPML_02736	CDS	207				hypothetical protein
GPFNFPML_02737	CDS	1254				PPE family protein PPE34
GPFNFPML_02738	CDS	240				hypothetical protein
GPFNFPML_02739	CDS	153				hypothetical protein
GPFNFPML_02740	CDS	435				hypothetical protein
GPFNFPML_02741	CDS	228				hypothetical protein
GPFNFPML_02742	CDS	147				hypothetical protein
GPFNFPML_02743	CDS	1512				hypothetical protein
GPFNFPML_02744	CDS	1545	plcA_2	3.1.4.3	COG3511	Phospholipase C 1
GPFNFPML_02745	CDS	1146	pimC	2.4.1.-		GDP-mannose-dependent alpha-(1-6)-phosphatidylinositol dimannoside mannosyltransferase
GPFNFPML_02746	CDS	1104	msrP_2	1.8.5.-		Protein-methionine-sulfoxide reductase catalytic subunit MsrP
GPFNFPML_02747	CDS	2838	mmpL5_1		COG2409	Siderophore exporter MmpL5
GPFNFPML_02748	CDS	222				hypothetical protein
GPFNFPML_02749	CDS	216				hypothetical protein
GPFNFPML_02750	CDS	555	tadA_3	3.5.4.33		tRNA-specific adenosine deaminase
GPFNFPML_02751	CDS	669	gph	3.1.3.18		Phosphoglycolate phosphatase
GPFNFPML_02752	CDS	252				hypothetical protein
GPFNFPML_02753	CDS	513	moaC1_2	4.6.1.17	COG0315	Cyclic pyranopterin monophosphate synthase 1
GPFNFPML_02754	CDS	396		4.2.1.96		Putative pterin-4-alpha-carbinolamine dehydratase
GPFNFPML_02755	CDS	1008	moaA1_2	4.1.99.22	COG2896	GTP 3',8-cyclase 1
GPFNFPML_02756	CDS	204				hypothetical protein
GPFNFPML_02757	CDS	1584				hypothetical protein
GPFNFPML_02758	CDS	1371	fprA	1.18.1.2	COG0493	NADPH-ferredoxin reductase FprA
GPFNFPML_02759	CDS	1137	prfB		COG1186	Peptide chain release factor 2
GPFNFPML_02760	CDS	927	ykuT		COG0668	putative MscS family protein YkuT
GPFNFPML_02761	CDS	438				hypothetical protein
GPFNFPML_02762	CDS	690	ftsE		COG2884	Cell division ATP-binding protein FtsE
GPFNFPML_02763	CDS	894	ftsX		COG2177	Cell division protein FtsX
GPFNFPML_02764	CDS	483	smpB		COG0691	SsrA-binding protein
GPFNFPML_02765	CDS	852				hypothetical protein
GPFNFPML_02766	tmRNA	367	ssrA			transfer-messenger RNA, SsrA
GPFNFPML_02767	CDS	318				Putative toxinA/RVBD_3098A
GPFNFPML_02768	CDS	201				hypothetical protein
GPFNFPML_02769	CDS	1311	lipY_2	3.1.1.3		Triacylglycerol lipase
GPFNFPML_02770	CDS	1140				hypothetical protein
GPFNFPML_02771	CDS	477			COG1733	putative HTH-type transcriptional regulator
GPFNFPML_02772	CDS	1131	hsaA_2	1.14.14.12		Flavin-dependent monooxygenase, oxygenase subunit HsaA
GPFNFPML_02773	CDS	1005		1.-.-.-		Putative coenzyme F420-dependent oxidoreductase
GPFNFPML_02774	CDS	921	yedI		COG2354	Inner membrane protein YedI
GPFNFPML_02775	CDS	1761				hypothetical protein
GPFNFPML_02776	CDS	888				hypothetical protein
GPFNFPML_02777	CDS	303				hypothetical protein
GPFNFPML_02778	CDS	1512		6.2.1.3	COG0318	Long-chain-fatty-acid--CoA ligase FadD13
GPFNFPML_02779	CDS	1425	tgs4	2.3.1.20		putative diacyglycerol O-acyltransferase Tgs4
GPFNFPML_02780	CDS	1419		2.3.1.20		Putative diacyglycerol O-acyltransferase
GPFNFPML_02781	CDS	1107	adhD	1.1.1.1	COG1062	Putative alcohol dehydrogenase D
GPFNFPML_02782	CDS	348	sadH_2	1.-.-.-		Putative oxidoreductase SadH
GPFNFPML_02783	CDS	1023	virS_2			HTH-type transcriptional regulator VirS
GPFNFPML_02784	CDS	1239				hypothetical protein
GPFNFPML_02785	CDS	3333	pknK	2.7.11.1	COG2909	Serine/threonine-protein kinase PknK
GPFNFPML_02786	CDS	828			COG2141	putative protein
GPFNFPML_02787	CDS	402	habA	5.4.4.1		Hydroxylaminobenzene mutase HabA
GPFNFPML_02788	CDS	1812				hypothetical protein
GPFNFPML_02789	CDS	477				hypothetical protein
GPFNFPML_02790	CDS	924				hypothetical protein
GPFNFPML_02791	CDS	1275				hypothetical protein
GPFNFPML_02792	CDS	357				hypothetical protein
GPFNFPML_02793	CDS	498				hypothetical protein
GPFNFPML_02794	CDS	1110				hypothetical protein
GPFNFPML_02795	CDS	381	crcB		COG0239	Putative fluoride ion transporter CrcB
GPFNFPML_02796	CDS	399	crcB1		COG0239	Putative fluoride ion transporter CrcB 1
GPFNFPML_02797	CDS	1644	pgm	5.4.2.2	COG0033	Phosphoglucomutase
GPFNFPML_02798	tRNA	74				tRNA-Ala(ggc)
GPFNFPML_02799	CDS	546				putative protein
GPFNFPML_02800	CDS	534	rcdA		COG3226	HTH-type transcriptional regulator RcdA
GPFNFPML_02801	CDS	324	mmr		COG2076	Multidrug resistance protein Mmr
GPFNFPML_02802	CDS	426				hypothetical protein
GPFNFPML_02803	CDS	2277	cstA		COG1966	Peptide transporter CstA
GPFNFPML_02804	CDS	1524	ligB	6.5.1.1	COG1793	DNA ligase B
GPFNFPML_02805	CDS	2166		1.3.99.-		Acyl-CoA dehydrogenase FadE34
GPFNFPML_02806	CDS	1473	nanR			HTH-type transcriptional repressor NanR
GPFNFPML_02807	CDS	1479		1.14.-.-	COG2124	Putative cytochrome P450 136
GPFNFPML_02808	CDS	651	ethR_1			HTH-type transcriptional regulator EthR
GPFNFPML_02809	CDS	864	sadH_3	1.-.-.-		Putative oxidoreductase SadH
GPFNFPML_02810	CDS	1041	dinB1_2	2.7.7.7	COG0389	DNA polymerase IV 1
GPFNFPML_02811	CDS	615				hypothetical protein
GPFNFPML_02812	CDS	555				hypothetical protein
GPFNFPML_02813	CDS	240	nrdH		COG0695	Glutaredoxin-like protein NrdH
GPFNFPML_02814	CDS	453	nrdI		COG1780	Protein NrdI
GPFNFPML_02815	CDS	2178	nrdE	1.17.4.1	COG0209	Ribonucleoside-diphosphate reductase subunit alpha
GPFNFPML_02816	CDS	741				putative HTH-type transcriptional regulator
GPFNFPML_02817	CDS	1575		1.14.13.-	COG2072	Baeyer-Villiger monooxygenase
GPFNFPML_02818	CDS	975	nrdF2	1.17.4.1	COG0208	Ribonucleoside-diphosphate reductase subunit beta nrdF2
GPFNFPML_02819	CDS	285				hypothetical protein
GPFNFPML_02820	CDS	375				hypothetical protein
GPFNFPML_02821	CDS	1041	adhC	1.1.1.2	COG1064	NADP-dependent alcohol dehydrogenase C
GPFNFPML_02822	CDS	984	yfiY		COG0614	putative siderophore-binding lipoprotein YfiY
GPFNFPML_02823	CDS	1722	ctaD	1.9.3.1	COG0843	putative cytochrome c oxidase subunit 1
GPFNFPML_02824	CDS	1230	serB2	3.1.3.3	COG0560	Phosphoserine phosphatase SerB2
GPFNFPML_02825	CDS	864	ylmA	3.6.3.-	COG1119	putative ABC transporter ATP-binding protein YlmA
GPFNFPML_02826	CDS	867				hypothetical protein
GPFNFPML_02827	CDS	786		4.2.1.17		putative enoyl-CoA hydratase echA17
GPFNFPML_02828	CDS	1056	COQ5_2	2.1.1.163		2-methoxy-6-polyprenyl-1,4-benzoquinol methylase, mitochondrial
GPFNFPML_02829	CDS	1077				hypothetical protein
GPFNFPML_02830	CDS	684				Immunogenic protein MPT64
GPFNFPML_02831	CDS	1008			COG1520	putative protein
GPFNFPML_02832	CDS	903		2.3.1.-	COG0110	Putative acetyltransferase
GPFNFPML_02833	CDS	549				hypothetical protein
GPFNFPML_02834	CDS	390				hypothetical protein
GPFNFPML_02835	CDS	1233		2.4.1.11	COG0438	Glycogen synthase
GPFNFPML_02836	CDS	1560		2.4.1.18	COG1543	putative 1,4-alpha-glucan branching enzyme
GPFNFPML_02837	CDS	825		2.1.1.-		putative S-adenosylmethionine-dependent methyltransferase
GPFNFPML_02838	CDS	801	etfB		COG2086	Electron transfer flavoprotein subunit beta
GPFNFPML_02839	CDS	957	etfA		COG2025	Electron transfer flavoprotein subunit alpha
GPFNFPML_02840	CDS	846				hypothetical protein
GPFNFPML_02841	CDS	915				hypothetical protein
GPFNFPML_02842	CDS	1182	iscS	2.8.1.7	COG1104	IscS-like cysteine desulfurase
GPFNFPML_02843	CDS	1104	mnmA	2.8.1.13	COG0482	tRNA-specific 2-thiouridylase MnmA
GPFNFPML_02844	CDS	309				hypothetical protein
GPFNFPML_02845	CDS	102				hypothetical protein
GPFNFPML_02846	CDS	180				hypothetical protein
GPFNFPML_02847	CDS	624	sodB	1.15.1.1	COG0605	Superoxide dismutase [Fe]
GPFNFPML_02848	CDS	534				hypothetical protein
GPFNFPML_02849	CDS	909				hypothetical protein
GPFNFPML_02850	CDS	399	espR			Nucleoid-associated protein EspR
GPFNFPML_02851	CDS	657				hypothetical protein
GPFNFPML_02852	CDS	285				hypothetical protein
GPFNFPML_02853	CDS	405				hypothetical protein
GPFNFPML_02854	CDS	474	rraA	4.1.3.17	COG0684	Putative 4-hydroxy-4-methyl-2-oxoglutarate aldolase
GPFNFPML_02855	CDS	1470	ethA_3	1.14.13.-	COG2072	FAD-containing monooxygenase EthA
GPFNFPML_02856	CDS	651	ethR_2			HTH-type transcriptional regulator EthR
GPFNFPML_02857	CDS	1008	ycdX	3.1.3.-		phosphatase YcdX
GPFNFPML_02858	CDS	198				hypothetical protein
GPFNFPML_02859	CDS	141				hypothetical protein
GPFNFPML_02860	CDS	1467	gltD	1.4.1.13	COG0493	Glutamate synthase [NADPH] small chain
GPFNFPML_02861	CDS	4584	gltB	1.4.1.13	COG0067	Glutamate synthase [NADPH] large chain
GPFNFPML_02862	CDS	876	espI_1		COG0455	ESX-1 secretion-associated protein EspI
GPFNFPML_02863	CDS	291	whiB6			putative transcriptional regulator WhiB6
GPFNFPML_02864	CDS	1113				hypothetical protein
GPFNFPML_02865	CDS	1209	espE			ESX-1 secretion-associated protein EspE
GPFNFPML_02866	CDS	312	espF			ESX-1 secretion-associated protein EspF
GPFNFPML_02867	CDS	852	espG1			ESX-1 secretion-associated protein EspG1
GPFNFPML_02868	CDS	552	espH			ESX-1 secretion-associated protein EspH
GPFNFPML_02869	CDS	1722	eccA1		COG0464	ESX-1 secretion system protein EccA1
GPFNFPML_02870	CDS	1443	eccB1	3.6.-.-		ESX-1 secretion system ATPase EccB1
GPFNFPML_02871	CDS	2244	eccCa1		COG1674	ESX-1 secretion system protein EccCa1
GPFNFPML_02872	CDS	117				hypothetical protein
GPFNFPML_02873	CDS	1776	eccCb1		COG1674	ESX-1 secretion system protein EccCb1
GPFNFPML_02874	CDS	288				PE family immunomodulator PE35
GPFNFPML_02875	CDS	1107				PPE family immunomodulator PPE68
GPFNFPML_02876	CDS	303	esxB			ESAT-6-like protein EsxB
GPFNFPML_02877	CDS	288	esxA		COG4842	6 kDa early secretory antigenic target
GPFNFPML_02878	CDS	402				hypothetical protein
GPFNFPML_02879	CDS	927	espI_2		COG0455	ESX-1 secretion-associated protein EspI
GPFNFPML_02880	CDS	1464	eccD1_2			ESX-1 secretion system protein EccD1
GPFNFPML_02881	CDS	843	espJ			ESX-1 secretion-associated protein EspJ
GPFNFPML_02882	CDS	2190	espK			ESX-1 secretion-associated protein EspK
GPFNFPML_02883	CDS	348	espL			ESX-1 secretion-associated protein EspL
GPFNFPML_02884	CDS	1383	espB			ESX-1 secretion-associated protein EspB
GPFNFPML_02885	CDS	1389	eccE1			ESX-1 secretion system protein EccE1
GPFNFPML_02886	CDS	1371	mycP1	3.4.21.-	COG1404	Mycosin-1
GPFNFPML_02887	CDS	1851	eccA2		COG0464	ESX-2 secretion system protein EccA2
GPFNFPML_02888	CDS	1614	eccE2			ESX-2 secretion system protein EccE2
GPFNFPML_02889	CDS	1653	mycP2	3.4.21.-	COG1404	Mycosin-2
GPFNFPML_02890	CDS	1530	eccD2			ESX-2 secretion system protein eccD2
GPFNFPML_02891	CDS	999	espI_3		COG0455	ESX-1 secretion-associated protein EspI
GPFNFPML_02892	CDS	831				hypothetical protein
GPFNFPML_02893	CDS	288	esxC		COG4842	ESAT-6-like protein EsxC
GPFNFPML_02894	CDS	324	esxD			ESAT-6-like protein EsxD
GPFNFPML_02895	CDS	1200				hypothetical protein
GPFNFPML_02896	CDS	234				hypothetical protein
GPFNFPML_02897	CDS	165				hypothetical protein
GPFNFPML_02898	CDS	4191	eccC5_1		COG1674	ESX-5 secretion system protein EccC5
GPFNFPML_02899	CDS	1488	eccB2	3.6.-.-		ESX-2 secretion system ATPase EccB2
GPFNFPML_02900	CDS	909				hypothetical protein
GPFNFPML_02901	CDS	645				hypothetical protein
GPFNFPML_02902	CDS	333				hypothetical protein
GPFNFPML_02903	CDS	717				putative protein
GPFNFPML_02904	CDS	297				hypothetical protein
GPFNFPML_02905	CDS	891				hypothetical protein
GPFNFPML_02906	CDS	354				hypothetical protein
GPFNFPML_02907	CDS	141				hypothetical protein
GPFNFPML_02908	CDS	531				Immunity factor for TNT
GPFNFPML_02909	CDS	2541	cpnT			Outer membrane channel protein CpnT
GPFNFPML_02910	CDS	291	esxE			ESAT-6-like protein EsxE
GPFNFPML_02911	CDS	312	esxF			ESAT-6-like protein EsxF
GPFNFPML_02912	CDS	510				hypothetical protein
GPFNFPML_02913	CDS	1443	cca	2.7.7.72		CCA-adding enzyme
GPFNFPML_02914	CDS	663	mutT4	3.6.1.-	COG0494	Putative mutator protein MutT4
GPFNFPML_02915	CDS	2409				hypothetical protein
GPFNFPML_02916	CDS	3555	mviN		COG0728	putative peptidoglycan biosynthesis protein MviN
GPFNFPML_02917	CDS	591	sigM			ECF RNA polymerase sigma factor SigM
GPFNFPML_02918	CDS	765	rsmA_1			Anti-sigma-M factor RsmA
GPFNFPML_02919	CDS	1008	trxB	1.8.1.9	COG0492	Thioredoxin reductase
GPFNFPML_02920	CDS	351	trxA		COG0526	Thioredoxin
GPFNFPML_02921	CDS	1221	cwlM	3.5.1.28	COG0860	N-acetylmuramoyl-L-alanine amidase CwlM
GPFNFPML_02922	CDS	735				hypothetical protein
GPFNFPML_02923	CDS	1035	parB		COG1475	putative chromosome-partitioning protein ParB
GPFNFPML_02924	CDS	1044	nifH	1.18.6.1		Nitrogenase iron protein
GPFNFPML_02925	CDS	675	rsmG	2.1.1.-	COG0357	Ribosomal RNA small subunit methyltransferase G
GPFNFPML_02926	CDS	564				hypothetical protein
GPFNFPML_02927	CDS	1101	yidC		COG0706	Membrane protein insertase YidC
GPFNFPML_02928	CDS	1524	dnaA_2		COG0593	Chromosomal replication initiator protein DnaA
GPFNFPML_02929	CDS	585				hypothetical protein
GPFNFPML_02930	CDS	357				hypothetical protein
GPFNFPML_02931	CDS	147	mmsB_1	1.1.1.31	COG2084	putative 3-hydroxyisobutyrate dehydrogenase
GPFNFPML_02932	CDS	507				hypothetical protein
GPFNFPML_02933	CDS	558				hypothetical protein
GPFNFPML_02934	CDS	519				hypothetical protein
GPFNFPML_02935	CDS	315				ISL3 family transposase IS1557
GPFNFPML_02936	CDS	609				putative protein
GPFNFPML_02937	CDS	804				hypothetical protein
GPFNFPML_02938	CDS	537				putative protein
GPFNFPML_02939	CDS	570				hypothetical protein
GPFNFPML_02940	CDS	753	rslA		COG5662	Anti-sigma-L factor RslA
GPFNFPML_02941	CDS	534	sigL		COG1595	ECF RNA polymerase sigma factor SigL
GPFNFPML_02942	CDS	801	map-1	3.4.11.18	COG0024	Methionine aminopeptidase 1
GPFNFPML_02943	CDS	546	adk	2.7.4.3	COG0563	Adenylate kinase
GPFNFPML_02944	CDS	1326	secY		COG0201	Protein translocase subunit SecY
GPFNFPML_02945	CDS	957		2.1.1.-	COG3315	Putative S-adenosyl-L-methionine-dependent methyltransferase
GPFNFPML_02946	CDS	729				hypothetical protein
GPFNFPML_02947	CDS	1347	xylB	2.7.1.17	COG1070	Xylulose kinase
GPFNFPML_02948	CDS	957	yoaD	1.1.1.-	COG0111	Putative 2-hydroxyacid dehydrogenase YoaD
GPFNFPML_02949	CDS	657	drdA	4.1.2.-		5-deoxy-D-ribulose 1-phosphate aldolase
GPFNFPML_02950	CDS	1104		2.1.1.-	COG3315	Putative S-adenosyl-L-methionine-dependent methyltransferase
GPFNFPML_02951	CDS	906				hypothetical protein
GPFNFPML_02952	CDS	1872				hypothetical protein
GPFNFPML_02953	CDS	441	rplO		COG0200	50S ribosomal protein L15
GPFNFPML_02954	CDS	198	rpmD		COG1841	50S ribosomal protein L30
GPFNFPML_02955	CDS	663	rpsE		COG0098	30S ribosomal protein S5
GPFNFPML_02956	CDS	369	rplR		COG0256	50S ribosomal protein L18
GPFNFPML_02957	CDS	540	rplF		COG0097	50S ribosomal protein L6
GPFNFPML_02958	CDS	399	rpsH		COG0096	30S ribosomal protein S8
GPFNFPML_02959	CDS	186	rpsZ		COG0199	30S ribosomal protein S14 type Z
GPFNFPML_02960	CDS	564	rplE		COG0094	50S ribosomal protein L5
GPFNFPML_02961	CDS	318	rplX		COG0198	50S ribosomal protein L24
GPFNFPML_02962	CDS	369	rplN		COG0093	50S ribosomal protein L14
GPFNFPML_02963	CDS	861				hypothetical protein
GPFNFPML_02964	CDS	900		1.8.3.7	COG1262	Formylglycine-generating enzyme
GPFNFPML_02965	CDS	2364				hypothetical protein
GPFNFPML_02966	CDS	408	rpsQ		COG0186	30S ribosomal protein S17
GPFNFPML_02967	CDS	234	rpmC		COG0255	50S ribosomal protein L29
GPFNFPML_02968	CDS	417	rplP		COG0197	50S ribosomal protein L16
GPFNFPML_02969	CDS	825	rpsC		COG0092	30S ribosomal protein S3
GPFNFPML_02970	CDS	594	rplV		COG0091	50S ribosomal protein L22
GPFNFPML_02971	CDS	282	rpsS		COG0185	30S ribosomal protein S19
GPFNFPML_02972	CDS	843	rplB		COG0090	50S ribosomal protein L2
GPFNFPML_02973	CDS	303	rplW_1		COG0089	50S ribosomal protein L23
GPFNFPML_02974	CDS	672	rplD		COG0088	50S ribosomal protein L4
GPFNFPML_02975	CDS	654	rplC_1		COG0087	50S ribosomal protein L3
GPFNFPML_02976	CDS	306	rpsJ		COG0051	30S ribosomal protein S10
GPFNFPML_02977	CDS	756				hypothetical protein
GPFNFPML_02978	CDS	1359	betA	1.1.99.1		Oxygen-dependent choline dehydrogenase
GPFNFPML_02979	CDS	1413	mftF	2.-.-.-	COG0463	Putative mycofactocin biosynthesis glycosyltransferase MftF
GPFNFPML_02980	CDS	666	mftE	3.5.-.-	COG1402	Putative mycofactocin system creatinine amidohydrolase family protein MftE
GPFNFPML_02981	CDS	1191	mftD	1.-.-.-	COG1304	Putative mycofactocin system heme/flavin oxidoreductase MftD
GPFNFPML_02982	CDS	1176	mftC	2.-.-.-	COG0535	Putative mycofactocin radical SAM maturase MftC
GPFNFPML_02983	CDS	330				hypothetical protein
GPFNFPML_02984	CDS	90				hypothetical protein
GPFNFPML_02985	CDS	597	mftR			Putative mycofactocin biosynthesis transcriptional regulator MftR
GPFNFPML_02986	CDS	1050				hypothetical protein
GPFNFPML_02987	CDS	249				hypothetical protein
GPFNFPML_02988	CDS	1221	fdr	1.18.1.2		Ferredoxin--NAD(P)(+) reductase fdr
GPFNFPML_02989	CDS	828		1.-.-.-	COG1028	putative NAD-dependent oxidoreductase
GPFNFPML_02990	CDS	798				hypothetical protein
GPFNFPML_02991	CDS	1191	tuf		COG0050	Elongation factor Tu
GPFNFPML_02992	CDS	2106	fusA		COG0480	Elongation factor G
GPFNFPML_02993	CDS	471	rpsG		COG0049	30S ribosomal protein S7
GPFNFPML_02994	CDS	375	rpsL		COG0048	30S ribosomal protein S12
GPFNFPML_02995	CDS	657				hypothetical protein
GPFNFPML_02996	CDS	375				hypothetical protein
GPFNFPML_02997	CDS	498				hypothetical protein
GPFNFPML_02998	CDS	498	mmpR5			HTH-type transcriptional regulator MmpR5
GPFNFPML_02999	CDS	429	mmpS5			Siderophore export accessory protein MmpS5
GPFNFPML_03000	CDS	2895	mmpL5_2		COG2409	Siderophore exporter MmpL5
GPFNFPML_03001	CDS	792	caiD_3	4.2.1.149		Carnitinyl-CoA dehydratase
GPFNFPML_03002	CDS	723				hypothetical protein
GPFNFPML_03003	CDS	939				Putative enoyl-CoA hydratase EchA13
GPFNFPML_03004	CDS	1629	aidB	1.3.99.-	COG1960	Putative acyl-CoA dehydrogenase AidB
GPFNFPML_03005	CDS	843				hypothetical protein
GPFNFPML_03006	CDS	759	end	3.1.21.2	COG0648	putative endonuclease 4
GPFNFPML_03007	CDS	1914		3.5.1.23		Neutral ceramidase
GPFNFPML_03008	CDS	114	amiD_2	3.5.1.4	COG0154	Putative amidase AmiD
GPFNFPML_03009	CDS	3951	rpoC	2.7.7.6	COG0086	DNA-directed RNA polymerase subunit beta'
GPFNFPML_03010	CDS	3537	rpoB	2.7.7.6	COG0085	DNA-directed RNA polymerase subunit beta
GPFNFPML_03011	CDS	231				hypothetical protein
GPFNFPML_03012	CDS	339	vapC5_2	3.1.-.-	COG1487	Ribonuclease VapC5
GPFNFPML_03013	CDS	273				hypothetical protein
GPFNFPML_03014	CDS	2364				hypothetical protein
GPFNFPML_03015	CDS	255				hypothetical protein
GPFNFPML_03016	CDS	438	vapC_1	3.1.-.-		tRNA(fMet)-specific endonuclease VapC
GPFNFPML_03017	CDS	252				hypothetical protein
GPFNFPML_03018	CDS	234	mazF2	3.1.-.-	COG2337	putative endoribonuclease MazF2
GPFNFPML_03019	CDS	717				hypothetical protein
GPFNFPML_03020	CDS	156				hypothetical protein
GPFNFPML_03021	CDS	252	vapC_2	3.1.-.-		tRNA(fMet)-specific endonuclease VapC
GPFNFPML_03022	CDS	1011	mkl		COG1127	putative ribonucleotide transport ATP-binding protein mkl
GPFNFPML_03023	CDS	1506		1.13.11.-	COG3670	Carotenoid cleavage oxygenase
GPFNFPML_03024	CDS	696				hypothetical protein
GPFNFPML_03025	CDS	393	rplL		COG0222	50S ribosomal protein L7/L12
GPFNFPML_03026	CDS	537	rplJ		COG0244	50S ribosomal protein L10
GPFNFPML_03027	CDS	354				hypothetical protein
GPFNFPML_03028	CDS	1047	cmoM	2.1.1.-		tRNA 5-carboxymethoxyuridine methyltransferase
GPFNFPML_03029	CDS	273				hypothetical protein
GPFNFPML_03030	CDS	204				hypothetical protein
GPFNFPML_03031	CDS	636	nadD	2.7.7.18	COG1057	putative nicotinate-nucleotide adenylyltransferase
GPFNFPML_03032	CDS	381	rsfS_1		COG0799	Ribosomal silencing factor RsfS
GPFNFPML_03033	CDS	672	gpgP	3.1.3.85	COG0406	Glucosyl-3-phosphoglycerate phosphatase
GPFNFPML_03034	CDS	744	octT	2.3.1.273		Diglucosylglycerate octanoyltransferase
GPFNFPML_03035	CDS	843			COG1307	DegV domain-containing protein
GPFNFPML_03036	CDS	1203	eis	2.3.1.-	COG4552	N-acetyltransferase Eis
GPFNFPML_03037	CDS	894				hypothetical protein
GPFNFPML_03038	CDS	1545				hypothetical protein
GPFNFPML_03039	CDS	969				hypothetical protein
GPFNFPML_03040	CDS	261	rpsT		COG0268	30S ribosomal protein S20
GPFNFPML_03041	CDS	1656			COG2308	putative protein
GPFNFPML_03042	CDS	978			COG2307	putative protein
GPFNFPML_03043	CDS	840			COG1305	putative protein
GPFNFPML_03044	CDS	822	rbn_2	3.1.-.-	COG1234	Ribonuclease BN
GPFNFPML_03045	CDS	429		2.7.7.-		A-adding tRNA nucleotidyltransferase
GPFNFPML_03046	CDS	546				hypothetical protein
GPFNFPML_03047	CDS	1962	lepA	3.6.5.-	COG0481	Elongation factor 4
GPFNFPML_03048	CDS	756				hypothetical protein
GPFNFPML_03049	CDS	2043		3.2.1.28	COG3387	Trehalase
GPFNFPML_03050	CDS	195				hypothetical protein
GPFNFPML_03051	CDS	1071	sbpA		COG1613	Sulfate-binding protein
GPFNFPML_03052	CDS	852				hypothetical protein
GPFNFPML_03053	CDS	819	cysW_2		COG4208	Sulfate transport system permease protein CysW
GPFNFPML_03054	CDS	1056	cysA	7.3.2.3	COG1118	Sulfate/thiosulfate import ATP-binding protein CysA
GPFNFPML_03055	CDS	1086				hypothetical protein
GPFNFPML_03056	CDS	2004				hypothetical protein
GPFNFPML_03057	CDS	1932	ggt	3.4.19.13	COG0405	Glutathione hydrolase proenzyme
GPFNFPML_03058	CDS	813	cbiX	4.99.1.3	COG2138	Sirohydrochlorin cobaltochelatase
GPFNFPML_03059	CDS	765	cysH	1.8.4.8	COG0175	putative phosphoadenosine phosphosulfate reductase
GPFNFPML_03060	CDS	1668	sir	1.8.7.1	COG0155	Sulfite reductase [ferredoxin]
GPFNFPML_03061	CDS	567				putative protein
GPFNFPML_03062	CDS	465	rpfD	3.-.-.-		Resuscitation-promoting factor RpfD
GPFNFPML_03063	CDS	1173	hemW		COG0635	Heme chaperone HemW
GPFNFPML_03064	CDS	1254				hypothetical protein
GPFNFPML_03065	CDS	210				putative proteinA/RVBD_2386A
GPFNFPML_03066	CDS	1353	mbtI	5.4.99.5	COG0147	Salicylate synthase
GPFNFPML_03067	CDS	921	aes_4	3.1.1.-		Acetyl esterase
